global_index,sample_id,split,label,roi_index,roi_name,x1,y1,x2,y2,source,score
36,train_0036,train,0,6,right_cheek_zygomatic,130,154,240,239,yunet_landmark5,0.9195241332054138
36,train_0036,train,0,7,perioral_mouth,57,182,181,256,yunet_landmark5,0.9195241332054138
36,train_0036,train,0,8,chin_mandible,61,254,177,256,yunet_landmark5,0.9195241332054138
37,train_0037,train,0,1,upper_brow_forehead,39,0,230,90,yunet_landmark5,0.9200804829597472
37,train_0037,train,0,2,left_periocular,39,67,119,154,yunet_landmark5,0.9200804829597472
37,train_0037,train,0,3,right_periocular,150,72,230,159,yunet_landmark5,0.9200804829597472
37,train_0037,train,0,4,nasal_midface,118,121,154,233,yunet_landmark5,0.9200804829597472
37,train_0037,train,0,5,left_cheek_zygomatic,29,146,128,228,yunet_landmark5,0.9200804829597472
37,train_0037,train,0,6,right_cheek_zygomatic,144,146,240,228,yunet_landmark5,0.9200804829597472
37,train_0037,train,0,7,perioral_mouth,70,171,189,253,yunet_landmark5,0.9200804829597472
37,train_0037,train,0,8,chin_mandible,74,243,185,256,yunet_landmark5,0.9200804829597472
38,train_0038,train,0,1,upper_brow_forehead,34,0,230,97,yunet_landmark5,0.9189125895500184
38,train_0038,train,0,2,left_periocular,34,72,116,159,yunet_landmark5,0.9189125895500184
38,train_0038,train,0,3,right_periocular,148,80,230,167,yunet_landmark5,0.9189125895500184
38,train_0038,train,0,4,nasal_midface,108,127,145,242,yunet_landmark5,0.9189125895500184
38,train_0038,train,0,5,left_cheek_zygomatic,23,153,118,237,yunet_landmark5,0.9189125895500184
38,train_0038,train,0,6,right_cheek_zygomatic,135,153,241,237,yunet_landmark5,0.9189125895500184
38,train_0038,train,0,7,perioral_mouth,62,181,184,256,yunet_landmark5,0.9189125895500184
38,train_0038,train,0,8,chin_mandible,66,252,180,256,yunet_landmark5,0.9189125895500184
39,train_0039,train,0,1,upper_brow_forehead,39,0,210,85,yunet_landmark5,0.908519208431244
39,train_0039,train,0,2,left_periocular,39,65,111,152,yunet_landmark5,0.908519208431244
39,train_0039,train,0,3,right_periocular,138,63,210,150,yunet_landmark5,0.908519208431244
39,train_0039,train,0,4,nasal_midface,111,116,144,227,yunet_landmark5,0.908519208431244
39,train_0039,train,0,5,left_cheek_zygomatic,30,141,120,222,yunet_landmark5,0.908519208431244
39,train_0039,train,0,6,right_cheek_zygomatic,134,141,219,222,yunet_landmark5,0.908519208431244
39,train_0039,train,0,7,perioral_mouth,74,166,179,247,yunet_landmark5,0.908519208431244
39,train_0039,train,0,8,chin_mandible,77,237,175,256,yunet_landmark5,0.908519208431244
40,train_0040,train,0,1,upper_brow_forehead,32,0,206,89,yunet_landmark5,0.9168403148651124
40,train_0040,train,0,2,left_periocular,32,69,105,156,yunet_landmark5,0.9168403148651124
40,train_0040,train,0,3,right_periocular,133,67,206,154,yunet_landmark5,0.9168403148651124
40,train_0040,train,0,4,nasal_midface,103,120,136,236,yunet_landmark5,0.9168403148651124
40,train_0040,train,0,5,left_cheek_zygomatic,23,145,112,231,yunet_landmark5,0.9168403148651124
40,train_0040,train,0,6,right_cheek_zygomatic,126,145,215,231,yunet_landmark5,0.9168403148651124
40,train_0040,train,0,7,perioral_mouth,68,175,171,256,yunet_landmark5,0.9168403148651124
40,train_0040,train,0,8,chin_mandible,72,246,167,256,yunet_landmark5,0.9168403148651124
41,train_0041,train,0,1,upper_brow_forehead,33,0,198,100,yunet_landmark5,0.9010810256004332
41,train_0041,train,0,2,left_periocular,33,77,103,164,yunet_landmark5,0.9010810256004332
41,train_0041,train,0,3,right_periocular,129,82,198,169,yunet_landmark5,0.9010810256004332
41,train_0041,train,0,4,nasal_midface,91,131,122,234,yunet_landmark5,0.9010810256004332
41,train_0041,train,0,5,left_cheek_zygomatic,25,156,100,229,yunet_landmark5,0.9010810256004332
41,train_0041,train,0,6,right_cheek_zygomatic,113,156,207,229,yunet_landmark5,0.9010810256004332
41,train_0041,train,0,7,perioral_mouth,60,172,157,254,yunet_landmark5,0.9010810256004332
41,train_0041,train,0,8,chin_mandible,63,244,154,256,yunet_landmark5,0.9010810256004332
42,train_0042,train,1,1,upper_brow_forehead,32,0,227,77,yunet_landmark5,0.9165120720863342
42,train_0042,train,1,2,left_periocular,32,56,114,143,yunet_landmark5,0.9165120720863342
42,train_0042,train,1,3,right_periocular,145,57,227,144,yunet_landmark5,0.9165120720863342
42,train_0042,train,1,4,nasal_midface,105,107,142,227,yunet_landmark5,0.9165120720863342
42,train_0042,train,1,5,left_cheek_zygomatic,22,133,115,222,yunet_landmark5,0.9165120720863342
42,train_0042,train,1,6,right_cheek_zygomatic,131,133,237,222,yunet_landmark5,0.9165120720863342
42,train_0042,train,1,7,perioral_mouth,67,166,190,248,yunet_landmark5,0.9165120720863342
42,train_0042,train,1,8,chin_mandible,71,238,186,256,yunet_landmark5,0.9165120720863342
43,train_0043,train,1,1,upper_brow_forehead,45,0,237,84,yunet_landmark5,0.9173747897148132
43,train_0043,train,1,2,left_periocular,45,62,126,149,yunet_landmark5,0.9173747897148132
43,train_0043,train,1,3,right_periocular,156,65,237,152,yunet_landmark5,0.9173747897148132
43,train_0043,train,1,4,nasal_midface,129,115,166,235,yunet_landmark5,0.9173747897148132
43,train_0043,train,1,5,left_cheek_zygomatic,35,140,140,230,yunet_landmark5,0.9173747897148132
43,train_0043,train,1,6,right_cheek_zygomatic,156,140,247,230,yunet_landmark5,0.9173747897148132
43,train_0043,train,1,7,perioral_mouth,77,174,193,256,yunet_landmark5,0.9173747897148132
43,train_0043,train,1,8,chin_mandible,80,246,189,256,yunet_landmark5,0.9173747897148132
44,train_0044,train,1,1,upper_brow_forehead,78,0,228,85,yunet_landmark5,0.8982064723968506
44,train_0044,train,1,2,left_periocular,78,59,141,146,yunet_landmark5,0.8982064723968506
44,train_0044,train,1,3,right_periocular,165,69,228,156,yunet_landmark5,0.8982064723968506
44,train_0044,train,1,4,nasal_midface,154,115,182,223,yunet_landmark5,0.8982064723968506
44,train_0044,train,1,5,left_cheek_zygomatic,70,141,162,218,yunet_landmark5,0.8982064723968506
44,train_0044,train,1,6,right_cheek_zygomatic,174,141,236,218,yunet_landmark5,0.8982064723968506
44,train_0044,train,1,7,perioral_mouth,97,161,184,243,yunet_landmark5,0.8982064723968506
44,train_0044,train,1,8,chin_mandible,100,233,181,256,yunet_landmark5,0.8982064723968506
45,train_0045,train,1,1,upper_brow_forehead,56,0,193,105,yunet_landmark5,0.8291210532188416
45,train_0045,train,1,2,left_periocular,56,80,114,167,yunet_landmark5,0.8291210532188416
45,train_0045,train,1,3,right_periocular,135,88,193,175,yunet_landmark5,0.8291210532188416
45,train_0045,train,1,4,nasal_midface,109,135,135,231,yunet_landmark5,0.8291210532188416
45,train_0045,train,1,5,left_cheek_zygomatic,49,161,117,226,yunet_landmark5,0.8291210532188416
45,train_0045,train,1,6,right_cheek_zygomatic,128,161,200,226,yunet_landmark5,0.8291210532188416
45,train_0045,train,1,7,perioral_mouth,77,170,153,252,yunet_landmark5,0.8291210532188416
45,train_0045,train,1,8,chin_mandible,80,242,150,256,yunet_landmark5,0.8291210532188416
46,train_0046,train,1,1,upper_brow_forehead,40,0,212,89,yunet_landmark5,0.915208339691162
46,train_0046,train,1,2,left_periocular,40,69,113,156,yunet_landmark5,0.915208339691162
46,train_0046,train,1,3,right_periocular,140,68,212,155,yunet_landmark5,0.915208339691162
46,train_0046,train,1,4,nasal_midface,113,119,146,229,yunet_landmark5,0.915208339691162
46,train_0046,train,1,5,left_cheek_zygomatic,31,145,122,224,yunet_landmark5,0.915208339691162
46,train_0046,train,1,6,right_cheek_zygomatic,137,145,222,224,yunet_landmark5,0.915208339691162
46,train_0046,train,1,7,perioral_mouth,76,167,179,249,yunet_landmark5,0.915208339691162
46,train_0046,train,1,8,chin_mandible,79,239,176,256,yunet_landmark5,0.915208339691162
47,train_0047,train,1,1,upper_brow_forehead,25,0,223,73,yunet_landmark5,0.9222167134284972
47,train_0047,train,1,2,left_periocular,25,54,108,141,yunet_landmark5,0.9222167134284972
47,train_0047,train,1,3,right_periocular,139,51,223,138,yunet_landmark5,0.9222167134284972
47,train_0047,train,1,4,nasal_midface,99,104,136,220,yunet_landmark5,0.9222167134284972
47,train_0047,train,1,5,left_cheek_zygomatic,15,129,109,215,yunet_landmark5,0.9222167134284972
47,train_0047,train,1,6,right_cheek_zygomatic,126,129,233,215,yunet_landmark5,0.9222167134284972
47,train_0047,train,1,7,perioral_mouth,61,158,194,240,yunet_landmark5,0.9222167134284972
47,train_0047,train,1,8,chin_mandible,66,230,189,256,yunet_landmark5,0.9222167134284972
48,train_0048,train,1,1,upper_brow_forehead,42,0,211,88,yunet_landmark5,0.8876977562904358
48,train_0048,train,1,2,left_periocular,42,65,113,152,yunet_landmark5,0.8876977562904358
48,train_0048,train,1,3,right_periocular,140,71,211,158,yunet_landmark5,0.8876977562904358
48,train_0048,train,1,4,nasal_midface,105,119,137,227,yunet_landmark5,0.8876977562904358
48,train_0048,train,1,5,left_cheek_zygomatic,34,145,114,222,yunet_landmark5,0.8876977562904358
48,train_0048,train,1,6,right_cheek_zygomatic,128,145,220,222,yunet_landmark5,0.8876977562904358
48,train_0048,train,1,7,perioral_mouth,66,166,168,248,yunet_landmark5,0.8876977562904358
48,train_0048,train,1,8,chin_mandible,69,237,165,256,yunet_landmark5,0.8876977562904358
49,train_0049,train,1,1,upper_brow_forehead,33,0,228,78,yunet_landmark5,0.9015491008758544
49,train_0049,train,1,2,left_periocular,33,57,115,144,yunet_landmark5,0.9015491008758544
49,train_0049,train,1,3,right_periocular,146,59,228,146,yunet_landmark5,0.9015491008758544
49,train_0049,train,1,4,nasal_midface,109,109,146,226,yunet_landmark5,0.9015491008758544
49,train_0049,train,1,5,left_cheek_zygomatic,23,135,119,221,yunet_landmark5,0.9015491008758544
49,train_0049,train,1,6,right_cheek_zygomatic,136,135,238,221,yunet_landmark5,0.9015491008758544
49,train_0049,train,1,7,perioral_mouth,65,165,191,247,yunet_landmark5,0.9015491008758544
49,train_0049,train,1,8,chin_mandible,69,237,187,256,yunet_landmark5,0.9015491008758544
50,train_0050,train,1,1,upper_brow_forehead,32,0,207,74,yunet_landmark5,0.9226345419883728
50,train_0050,train,1,2,left_periocular,32,48,106,135,yunet_landmark5,0.9226345419883728
50,train_0050,train,1,3,right_periocular,134,59,207,146,yunet_landmark5,0.9226345419883728
50,train_0050,train,1,4,nasal_midface,91,105,124,223,yunet_landmark5,0.9226345419883728
50,train_0050,train,1,5,left_cheek_zygomatic,23,131,100,218,yunet_landmark5,0.9226345419883728
50,train_0050,train,1,6,right_cheek_zygomatic,115,131,217,218,yunet_landmark5,0.9226345419883728
50,train_0050,train,1,7,perioral_mouth,54,161,160,243,yunet_landmark5,0.9226345419883728
50,train_0050,train,1,8,chin_mandible,57,233,156,256,yunet_landmark5,0.9226345419883728
51,train_0051,train,1,1,upper_brow_forehead,39,0,227,86,yunet_landmark5,0.9334592819213868
51,train_0051,train,1,2,left_periocular,39,65,118,152,yunet_landmark5,0.9334592819213868
51,train_0051,train,1,3,right_periocular,148,67,227,154,yunet_landmark5,0.9334592819213868
51,train_0051,train,1,4,nasal_midface,113,117,148,233,yunet_landmark5,0.9334592819213868
51,train_0051,train,1,5,left_cheek_zygomatic,30,143,123,227,yunet_landmark5,0.9334592819213868
51,train_0051,train,1,6,right_cheek_zygomatic,139,143,236,227,yunet_landmark5,0.9334592819213868
51,train_0051,train,1,7,perioral_mouth,72,171,186,253,yunet_landmark5,0.9334592819213868
51,train_0051,train,1,8,chin_mandible,75,243,182,256,yunet_landmark5,0.9334592819213868
52,train_0052,train,1,1,upper_brow_forehead,45,0,214,83,yunet_landmark5,0.8738601803779602
52,train_0052,train,1,2,left_periocular,45,62,116,149,yunet_landmark5,0.8738601803779602
52,train_0052,train,1,3,right_periocular,143,64,214,151,yunet_landmark5,0.8738601803779602
52,train_0052,train,1,4,nasal_midface,109,114,141,219,yunet_landmark5,0.8738601803779602
52,train_0052,train,1,5,left_cheek_zygomatic,36,140,118,214,yunet_landmark5,0.8738601803779602
52,train_0052,train,1,6,right_cheek_zygomatic,132,140,223,214,yunet_landmark5,0.8738601803779602
52,train_0052,train,1,7,perioral_mouth,72,158,179,240,yunet_landmark5,0.8738601803779602
52,train_0052,train,1,8,chin_mandible,76,230,176,256,yunet_landmark5,0.8738601803779602
53,train_0053,train,1,1,upper_brow_forehead,35,0,225,76,yunet_landmark5,0.9202243685722352
53,train_0053,train,1,2,left_periocular,35,55,115,142,yunet_landmark5,0.9202243685722352
53,train_0053,train,1,3,right_periocular,145,57,225,144,yunet_landmark5,0.9202243685722352
53,train_0053,train,1,4,nasal_midface,110,107,146,227,yunet_landmark5,0.9202243685722352
53,train_0053,train,1,5,left_cheek_zygomatic,25,132,120,221,yunet_landmark5,0.9202243685722352
53,train_0053,train,1,6,right_cheek_zygomatic,136,132,235,221,yunet_landmark5,0.9202243685722352
53,train_0053,train,1,7,perioral_mouth,67,165,185,247,yunet_landmark5,0.9202243685722352
53,train_0053,train,1,8,chin_mandible,71,237,181,256,yunet_landmark5,0.9202243685722352
54,train_0054,train,0,1,upper_brow_forehead,35,0,222,67,yunet_landmark5,0.9414358735084534
54,train_0054,train,0,2,left_periocular,35,46,114,133,yunet_landmark5,0.9414358735084534
54,train_0054,train,0,3,right_periocular,144,48,222,135,yunet_landmark5,0.9414358735084534
54,train_0054,train,0,4,nasal_midface,109,98,145,216,yunet_landmark5,0.9414358735084534
54,train_0054,train,0,5,left_cheek_zygomatic,25,124,119,211,yunet_landmark5,0.9414358735084534
54,train_0054,train,0,6,right_cheek_zygomatic,135,124,232,211,yunet_landmark5,0.9414358735084534
54,train_0054,train,0,7,perioral_mouth,63,155,192,237,yunet_landmark5,0.9414358735084534
54,train_0054,train,0,8,chin_mandible,68,226,188,256,yunet_landmark5,0.9414358735084534
55,train_0055,train,0,1,upper_brow_forehead,35,0,223,71,yunet_landmark5,0.9403878450393676
55,train_0055,train,0,2,left_periocular,35,50,115,137,yunet_landmark5,0.9403878450393676
55,train_0055,train,0,3,right_periocular,144,50,223,137,yunet_landmark5,0.9403878450393676
55,train_0055,train,0,4,nasal_midface,111,101,147,221,yunet_landmark5,0.9403878450393676
55,train_0055,train,0,5,left_cheek_zygomatic,25,127,121,216,yunet_landmark5,0.9403878450393676
55,train_0055,train,0,6,right_cheek_zygomatic,137,127,233,216,yunet_landmark5,0.9403878450393676
55,train_0055,train,0,7,perioral_mouth,66,160,191,242,yunet_landmark5,0.9403878450393676
55,train_0055,train,0,8,chin_mandible,70,232,187,256,yunet_landmark5,0.9403878450393676
56,train_0056,train,0,1,upper_brow_forehead,39,0,223,61,yunet_landmark5,0.9320600628852844
56,train_0056,train,0,2,left_periocular,39,36,117,123,yunet_landmark5,0.9320600628852844
56,train_0056,train,0,3,right_periocular,146,45,223,132,yunet_landmark5,0.9320600628852844
56,train_0056,train,0,4,nasal_midface,108,92,143,209,yunet_landmark5,0.9320600628852844
56,train_0056,train,0,5,left_cheek_zygomatic,30,117,118,204,yunet_landmark5,0.9320600628852844
56,train_0056,train,0,6,right_cheek_zygomatic,134,117,233,204,yunet_landmark5,0.9320600628852844
56,train_0056,train,0,7,perioral_mouth,59,147,181,229,yunet_landmark5,0.9320600628852844
56,train_0056,train,0,8,chin_mandible,63,219,177,256,yunet_landmark5,0.9320600628852844
57,train_0057,train,0,1,upper_brow_forehead,52,0,234,64,yunet_landmark5,0.9276015758514404
57,train_0057,train,0,2,left_periocular,52,40,129,127,yunet_landmark5,0.9276015758514404
57,train_0057,train,0,3,right_periocular,157,48,234,135,yunet_landmark5,0.9276015758514404
57,train_0057,train,0,4,nasal_midface,127,95,161,212,yunet_landmark5,0.9276015758514404
57,train_0057,train,0,5,left_cheek_zygomatic,43,121,136,206,yunet_landmark5,0.9276015758514404
57,train_0057,train,0,6,right_cheek_zygomatic,151,121,243,206,yunet_landmark5,0.9276015758514404
57,train_0057,train,0,7,perioral_mouth,73,150,195,232,yunet_landmark5,0.9276015758514404
57,train_0057,train,0,8,chin_mandible,77,222,191,256,yunet_landmark5,0.9276015758514404
58,train_0058,train,0,1,upper_brow_forehead,43,0,229,50,yunet_landmark5,0.9369105100631714
58,train_0058,train,0,2,left_periocular,43,29,121,116,yunet_landmark5,0.9369105100631714
58,train_0058,train,0,3,right_periocular,151,30,229,117,yunet_landmark5,0.9369105100631714
58,train_0058,train,0,4,nasal_midface,116,81,152,200,yunet_landmark5,0.9369105100631714
58,train_0058,train,0,5,left_cheek_zygomatic,33,106,126,195,yunet_landmark5,0.9369105100631714
58,train_0058,train,0,6,right_cheek_zygomatic,142,106,239,195,yunet_landmark5,0.9369105100631714
58,train_0058,train,0,7,perioral_mouth,69,139,197,221,yunet_landmark5,0.9369105100631714
58,train_0058,train,0,8,chin_mandible,74,210,193,256,yunet_landmark5,0.9369105100631714
59,train_0059,train,0,1,upper_brow_forehead,48,0,234,54,yunet_landmark5,0.9344990849494934
59,train_0059,train,0,2,left_periocular,48,29,126,117,yunet_landmark5,0.9344990849494934
59,train_0059,train,0,3,right_periocular,156,37,234,124,yunet_landmark5,0.9344990849494934
59,train_0059,train,0,4,nasal_midface,122,84,157,206,yunet_landmark5,0.9344990849494934
59,train_0059,train,0,5,left_cheek_zygomatic,38,110,131,201,yunet_landmark5,0.9344990849494934
59,train_0059,train,0,6,right_cheek_zygomatic,147,110,243,201,yunet_landmark5,0.9344990849494934
59,train_0059,train,0,7,perioral_mouth,69,144,196,226,yunet_landmark5,0.9344990849494934
59,train_0059,train,0,8,chin_mandible,74,216,192,256,yunet_landmark5,0.9344990849494934
60,train_0060,train,0,1,upper_brow_forehead,49,0,237,57,yunet_landmark5,0.928103506565094
60,train_0060,train,0,2,left_periocular,49,33,128,120,yunet_landmark5,0.928103506565094
60,train_0060,train,0,3,right_periocular,158,40,237,127,yunet_landmark5,0.928103506565094
60,train_0060,train,0,4,nasal_midface,123,87,159,209,yunet_landmark5,0.928103506565094
60,train_0060,train,0,5,left_cheek_zygomatic,39,113,133,204,yunet_landmark5,0.928103506565094
60,train_0060,train,0,6,right_cheek_zygomatic,149,113,247,204,yunet_landmark5,0.928103506565094
60,train_0060,train,0,7,perioral_mouth,69,148,198,230,yunet_landmark5,0.928103506565094
60,train_0060,train,0,8,chin_mandible,74,220,193,256,yunet_landmark5,0.928103506565094
61,train_0061,train,0,1,upper_brow_forehead,44,0,214,57,yunet_landmark5,0.9366819858551024
61,train_0061,train,0,2,left_periocular,44,31,115,118,yunet_landmark5,0.9366819858551024
61,train_0061,train,0,3,right_periocular,142,42,214,129,yunet_landmark5,0.9366819858551024
61,train_0061,train,0,4,nasal_midface,112,88,144,202,yunet_landmark5,0.9366819858551024
61,train_0061,train,0,5,left_cheek_zygomatic,35,113,121,197,yunet_landmark5,0.9366819858551024
61,train_0061,train,0,6,right_cheek_zygomatic,135,113,223,197,yunet_landmark5,0.9366819858551024
61,train_0061,train,0,7,perioral_mouth,58,140,170,222,yunet_landmark5,0.9366819858551024
